cycle_count,cycle_phase,pressure,temperature,flow,specimen_temp,injected_anomaly,anomaly_type,isolation_forest_detected,isolation_forest_score,local_outlier_factor_detected,local_outlier_factor_score,one_class_svm_detected,one_class_svm_score,elliptic_envelope_detected,elliptic_envelope_score,zscore_detected,zscore_score
6,0.0,8.2,43.1,0.346,19.1,True,OVERPRESSURE,False,47.2,False,21.4,False,51.1,False,0.6,False,26.4
6,0.025,27.6,44.1,0.301,19.3,True,OVERPRESSURE,False,38.8,False,11.1,False,41.6,False,0.3,False,25.0
6,0.05,38.5,44.1,0.583,21.2,True,OVERPRESSURE,False,43.3,False,7.9,False,39.4,False,0.2,False,23.7
6,0.075,54.7,46.0,0.361,19.3,True,OVERPRESSURE,False,27.2,False,22.8,False,58.2,False,0.1,False,22.3
6,0.1,62.7,45.1,0.194,24.0,True,OVERPRESSURE,False,52.8,False,33.9,False,72.2,False,0.1,False,21.0
6,0.125,72.2,44.7,0.302,23.1,True,OVERPRESSURE,False,35.3,False,37.9,True,84.8,False,0.0,False,19.6
6,0.15,79.9,46.7,0.24,21.8,True,OVERPRESSURE,False,23.7,False,24.3,False,67.5,False,0.0,False,18.3
6,0.175,81.6,45.3,0.309,23.7,True,OVERPRESSURE,False,33.6,True,59.6,True,87.4,False,0.0,False,16.9
6,0.2,79.9,48.2,0.24,22.8,True,,False,20.5,False,9.8,False,46.8,False,0.0,False,15.6
6,0.225,82.4,47.4,0.269,21.3,False,,False,11.6,False,4.0,False,35.8,False,0.0,False,14.2
6,0.25,86.7,48.5,0.567,21.9,False,,False,18.7,False,6.0,False,34.0,False,0.0,False,12.9
6,0.275,90.6,49.2,0.55,20.1,False,,False,23.4,False,12.2,False,36.7,False,0.0,False,14.1
6,0.3,93.5,47.6,0.392,22.8,False,,False,7.8,False,9.3,False,35.3,False,0.0,False,11.7
6,0.325,95.2,50.0,0.444,22.4,False,,False,8.7,False,10.2,False,35.8,False,0.0,False,17.9
6,0.35,96.4,50.1,0.357,21.0,False,,False,9.1,False,8.3,False,31.2,False,0.0,False,18.4
6,0.375,97.9,50.0,0.54,23.7,False,,False,18.1,False,18.7,False,30.1,False,0.0,False,17.9
6,0.4,98.6,50.7,0.419,20.7,False,,False,16.8,False,23.0,False,36.1,False,0.0,False,21.3
6,0.425,100.5,48.1,0.469,20.0,False,,False,9.0,False,18.4,False,20.0,False,0.0,False,14.1
6,0.45,101.2,48.3,0.369,20.4,False,,False,4.3,False,9.1,False,16.4,False,0.0,False,14.4
6,0.475,102.2,48.6,0.532,20.9,False,,False,8.5,False,3.9,False,14.5,False,0.0,False,14.7
6,0.5,103.0,48.3,0.401,20.9,False,,False,2.5,False,5.9,False,19.2,False,0.0,False,15.0
6,0.525,103.8,49.6,0.464,21.1,False,,False,2.5,False,6.6,False,18.2,False,0.0,False,16.0
6,0.55,103.9,48.6,0.422,24.1,False,,False,9.9,False,28.7,False,29.3,False,0.0,False,15.3
6,0.575,103.8,50.5,0.518,19.8,False,,False,19.1,False,23.1,False,38.9,False,0.0,False,20.3
6,0.6,103.6,48.6,0.544,21.6,False,,False,11.0,False,3.4,False,29.8,False,0.0,False,15.2
6,0.625,105.7,49.5,0.45,22.9,False,,False,8.4,False,3.6,False,39.8,False,0.0,False,16.0
6,0.65,105.6,50.3,0.359,21.9,False,,False,13.0,False,7.8,False,52.4,False,0.0,False,19.4
6,0.675,104.6,50.9,0.209,25.7,False,,False,52.1,True,91.0,True,86.2,False,0.0,False,22.2
6,0.7,104.7,49.2,18.332,-25.3,False,,True,93.1,False,0.0,False,66.7,True,98.8,True,90.3
6,0.725,0.1,42.2,6.979,-15.1,False,,True,71.6,False,4.5,False,69.4,True,16.3,False,49.0
6,0.75,0.0,40.2,2.859,-18.5,True,UNDERCOOLING,True,74.1,True,100.0,True,100.0,True,5.6,True,54.2
6,0.775,0.2,42.8,1.285,-9.3,True,UNDERCOOLING,False,55.6,True,100.0,True,100.0,False,3.3,False,40.2
6,0.8,0.5,39.6,0.602,-8.7,True,UNDERCOOLING,False,65.6,True,100.0,True,100.0,False,3.1,False,39.2
6,0.825,0.0,41.0,0.433,-0.5,True,UNDERCOOLING,False,37.9,True,100.0,True,100.0,False,2.7,False,26.8
6,0.85,0.0,41.5,0.39,1.7,True,UNDERCOOLING,False,34.6,True,100.0,True,91.0,False,2.6,False,23.4
6,0.875,0.4,43.0,0.328,0.0,True,UNDERCOOLING,False,46.6,True,100.0,True,100.0,False,2.8,False,26.0
6,0.9,0.0,41.8,0.216,-3.4,True,UNDERCOOLING,False,50.2,True,100.0,True,100.0,False,3.0,False,31.2
6,0.925,0.1,41.9,0.307,2.0,True,UNDERCOOLING,False,44.0,True,100.0,True,100.0,False,2.8,False,23.7
6,0.95,0.0,42.8,0.411,4.4,True,UNDERCOOLING,False,40.4,True,100.0,True,97.9,False,2.8,False,25.0
7,0.975,0.0,40.6,0.477,15.8,True,,False,32.9,False,50.4,False,57.7,False,2.6,False,27.0
7,0.0,0.0,42.6,0.359,20.7,False,,False,44.9,False,0.0,False,61.4,False,0.8,False,26.4
7,0.025,16.9,42.8,0.511,20.8,False,,False,40.5,False,1.6,False,35.5,False,0.5,False,25.0
7,0.05,32.0,45.6,0.361,20.0,False,,False,34.3,False,22.7,False,53.4,False,0.3,False,23.7
7,0.075,43.4,43.7,0.236,22.7,False,,False,48.2,False,12.1,False,44.0,False,0.2,False,22.3
7,0.1,53.3,45.6,0.34,22.6,False,,False,26.4,False,11.7,False,46.8,False,0.1,False,21.0
7,0.125,61.1,46.1,0.318,18.4,False,,False,34.4,False,23.3,False,47.0,False,0.1,False,19.6
7,0.15,68.3,46.7,0.357,19.9,False,,False,18.9,False,7.3,False,44.2,False,0.0,False,18.3
7,0.175,73.8,46.7,0.443,21.5,False,,False,13.1,False,4.3,False,42.6,False,0.0,False,16.9
7,0.2,80.3,46.7,0.198,23.0,False,,False,30.2,False,7.3,False,50.9,False,0.0,False,15.6
7,0.225,83.8,48.3,0.523,22.3,False,,False,14.8,False,5.4,False,39.8,False,0.0,False,14.2
7,0.25,85.8,47.8,0.414,22.8,False,,False,8.4,False,4.3,False,34.0,False,0.0,False,12.9
7,0.275,90.5,48.9,0.558,22.8,False,,False,19.8,False,7.7,False,34.5,False,0.0,False,12.7
7,0.3,92.4,48.1,0.44,19.5,False,,False,9.5,False,14.4,False,29.0,False,0.0,False,11.3
7,0.325,94.0,49.3,0.442,21.4,False,,False,5.2,False,5.0,False,23.3,False,0.0,False,14.6
7,0.35,97.0,50.8,0.35,23.9,False,,False,22.6,False,37.3,False,53.8,False,0.0,False,21.8
7,0.375,99.3,48.5,0.351,23.3,False,,False,5.5,False,5.9,False,23.7,False,0.0,False,13.7
7,0.4,98.9,50.3,0.479,23.6,False,,False,14.2,False,19.5,False,30.7,False,0.0,False,19.4
7,0.425,101.2,49.5,0.5,23.4,False,,False,7.1,False,4.6,False,19.5,False,0.0,False,15.6
7,0.45,101.8,48.3,0.554,22.9,False,,False,13.5,False,10.2,False,19.6,False,0.0,False,14.6
7,0.475,101.8,49.1,0.604,21.6,False,,False,15.8,False,2.5,False,11.6,False,0.0,False,14.6
7,0.5,102.4,49.1,0.417,20.7,False,,False,0.2,False,6.1,False,13.1,False,0.0,False,14.8
7,0.525,102.0,49.2,0.335,21.9,False,,False,0.0,False,8.3,False,12.7,False,0.0,False,14.7
7,0.55,104.2,49.5,0.413,22.2,False,,False,1.1,False,3.7,False,20.8,False,0.0,False,15.6
7,0.575,103.0,47.4,0.378,23.7,False,,False,17.0,False,18.9,False,48.7,False,0.0,False,15.0
7,0.6,104.1,49.6,0.399,23.7,False,,False,5.8,False,11.8,False,33.6,False,0.0,False,16.0
7,0.625,104.1,49.8,0.541,22.9,False,,False,11.2,False,6.2,False,38.2,False,0.0,False,17.0
7,0.65,105.6,48.2,0.361,19.7,False,,False,18.4,False,29.0,False,55.9,False,0.0,False,15.9
7,0.675,105.4,48.3,0.376,20.2,False,,False,17.6,False,22.6,False,60.8,False,0.0,False,15.9
7,0.7,104.4,50.0,18.208,-25.3,False,,True,100.0,False,14.5,False,72.1,True,97.5,True,89.6
7,0.725,0.0,40.3,7.026,-12.4,False,,True,76.6,True,57.9,True,91.3,True,16.3,False,44.9
7,0.75,0.0,41.2,2.843,-5.9,False,,False,54.2,False,10.6,False,59.4,False,4.6,False,35.0
7,0.775,0.0,41.5,1.245,2.8,False,,False,35.8,False,7.8,False,36.7,False,2.6,False,22.7
7,0.8,0.4,41.0,0.757,5.7,False,,False,35.9,False,15.8,False,35.3,False,2.4,False,25.1
7,0.825,0.9,41.2,0.524,10.4,False,,False,34.1,False,20.8,False,8.7,False,2.3,False,24.1
7,0.85,0.0,41.8,0.402,14.5,False,,False,11.9,False,3.8,False,0.0,False,2.3,False,21.3
7,0.875,0.0,41.6,0.447,15.4,False,,False,13.2,False,10.4,False,7.3,False,2.3,False,22.2
7,0.9,0.0,43.1,0.199,17.7,False,,False,30.2,False,24.7,False,31.7,False,2.4,False,22.3
7,0.925,0.2,43.4,0.362,17.7,False,,False,25.1,False,8.0,False,43.9,False,2.4,False,23.7
7,0.95,0.0,40.8,0.26,18.9,False,,False,30.0,False,12.5,False,56.9,False,2.5,False,26.0
8,0.975,0.6,42.6,0.373,19.7,False,,False,32.4,False,18.9,False,62.8,False,2.5,False,26.4
8,0.0,0.0,43.8,0.367,19.6,False,,False,44.9,False,29.7,False,73.2,False,0.8,False,26.4
8,0.025,16.9,42.9,0.533,20.7,False,,False,43.4,False,1.6,False,35.2,False,0.5,False,25.0
8,0.05,30.8,45.3,0.325,19.3,False,,False,37.7,False,20.8,False,48.2,False,0.3,False,23.7
8,0.075,42.7,44.2,0.252,21.7,False,,False,37.4,False,2.7,False,36.6,False,0.2,False,22.3
8,0.1,52.7,44.5,0.324,18.7,False,,False,38.8,False,20.9,False,41.0,False,0.1,False,21.0
8,0.125,62.5,45.7,0.401,19.2,False,,False,25.0,False,10.8,False,45.9,False,0.1,False,19.6
8,0.15,68.7,46.1,0.332,17.6,False,,False,34.7,False,47.8,False,53.6,False,0.0,False,18.3
8,0.175,73.9,47.6,0.303,18.9,False,,False,23.4,False,22.4,False,47.6,False,0.0,False,16.9
8,0.2,80.7,46.6,0.374,20.8,False,,False,12.1,False,6.3,False,47.0,False,0.0,False,15.6
8,0.225,84.0,46.7,0.274,20.2,False,,False,19.9,False,8.5,False,45.2,False,0.0,False,14.2
8,0.25,87.8,47.6,0.435,19.2,False,,False,14.1,False,20.5,False,39.7,False,0.0,False,12.9
8,0.275,90.1,47.4,0.321,21.9,False,,False,8.2,False,5.4,False,34.9,False,0.0,False,11.5
8,0.3,92.7,49.1,0.489,21.8,False,,False,7.4,False,2.2,False,28.1,False,0.0,False,13.6
8,0.325,94.7,47.5,0.42,22.8,False,,False,9.2,False,8.9,False,32.4,False,0.0,False,12.1
8,0.35,98.1,48.1,0.43,20.9,False,,False,5.1,False,8.2,False,25.5,False,0.0,False,13.3
8,0.375,98.2,49.9,0.507,22.9,False,,False,9.4,False,11.8,False,25.9,False,0.0,False,17.5
8,0.4,99.5,48.9,0.432,24.7,False,,False,13.3,False,25.8,False,25.7,False,0.0,False,13.8
8,0.425,100.8,48.1,0.443,23.0,False,,False,5.4,False,7.1,False,21.8,False,0.0,False,14.3
8,0.45,100.8,49.1,0.406,22.6,False,,False,0.8,False,5.6,False,11.7,False,0.0,False,14.3
8,0.475,102.2,49.2,0.419,18.6,False,,False,11.3,False,39.5,False,21.8,False,0.0,False,14.7
8,0.5,101.9,49.0,0.436,20.7,False,,False,0.6,False,5.8,False,12.0,False,0.0,False,14.6
8,0.525,103.5,50.9,0.34,23.5,False,,False,16.3,False,24.0,False,41.2,False,0.0,False,22.2
8,0.55,104.7,49.8,0.373,20.1,False,,False,8.4,False,12.5,False,26.2,False,0.0,False,17.0
8,0.575,103.6,49.4,0.321,24.3,False,,False,11.6,False,22.4,False,30.4,False,0.0,False,15.2
8,0.6,104.6,48.9,0.416,22.2,False,,False,1.9,False,5.4,False,30.5,False,0.0,False,15.6
8,0.625,104.8,49.3,0.405,21.8,False,,False,3.6,False,3.7,False,35.8,False,0.0,False,15.7
8,0.65,104.3,49.3,0.397,22.9,False,,False,7.3,False,5.4,False,43.8,False,0.0,False,15.5
8,0.675,103.9,47.9,0.507,19.9,False,,False,26.6,False,40.7,False,63.1,False,0.0,False,15.3
8,0.7,105.4,50.3,18.278,-22.9,False,,True,100.0,False,42.6,True,84.3,True,98.0,True,90.0
8,0.725,0.3,43.3,6.896,-15.0,False,,True,79.1,False,32.9,True,78.0,True,16.0,False,48.8
8,0.75,0.0,41.9,2.689,-5.2,False,,False,51.3,False,9.5,False,51.5,False,4.3,False,33.9
8,0.775,0.1,42.6,1.397,1.9,False,,False,39.1,False,0.0,False,38.8,False,2.7,False,23.1
8,0.8,0.0,40.1,0.791,9.0,False,,False,40.8,False,29.0,False,34.3,False,2.3,False,29.4
8,0.825,0.0,42.3,0.703,10.4,False,,False,23.2,False,5.4,False,0.0,False,2.3,False,21.3
8,0.85,0.4,41.2,0.567,10.6,False,,False,27.9,False,23.7,False,12.9,False,2.3,False,24.1
8,0.875,0.0,42.2,0.287,16.0,False,,False,16.7,False,5.3,False,9.1,False,2.3,False,21.3
8,0.9,0.5,42.4,0.193,17.0,False,,False,29.7,False,5.5,False,21.3,False,2.4,False,22.3
8,0.925,0.0,42.3,0.456,17.8,False,,False,15.9,False,2.2,False,29.4,False,2.4,False,23.7
8,0.95,0.5,43.3,0.494,20.5,False,,False,38.4,False,28.9,False,66.7,False,2.5,False,25.0
9,0.975,0.3,41.7,0.487,16.5,False,,False,29.1,False,18.1,False,44.9,False,2.6,False,26.4
9,0.0,0.1,42.8,0.262,22.5,False,,False,54.8,False,19.8,False,70.3,False,0.8,False,26.4
9,0.025,17.3,42.5,0.467,19.1,False,,False,42.1,False,15.0,False,34.5,False,0.5,False,25.0
9,0.05,31.1,43.4,0.424,22.1,False,,False,36.6,False,23.6,False,35.1,False,0.3,False,23.7
9,0.075,42.3,45.8,0.2,21.7,False,,False,43.0,False,5.8,False,48.9,False,0.2,False,22.3
9,0.1,52.1,46.4,0.408,23.8,False,,False,33.4,False,29.2,False,59.1,False,0.1,False,21.0
9,0.125,61.4,44.6,0.375,20.6,False,,False,25.7,False,13.0,False,48.3,False,0.1,False,19.6
9,0.15,69.4,46.1,0.529,17.9,False,,False,37.3,False,41.8,False,53.1,False,0.0,False,18.3
9,0.175,73.7,46.9,0.566,20.6,False,,False,24.3,False,6.1,False,41.5,False,0.0,False,16.9
9,0.2,79.4,49.5,0.574,23.2,False,,False,35.4,False,27.2,False,65.4,False,0.0,False,15.6
9,0.225,82.7,48.1,0.446,20.2,False,,False,11.3,False,9.7,False,36.5,False,0.0,False,14.2
9,0.25,87.8,47.3,0.487,22.1,False,,False,9.8,False,3.8,False,39.4,False,0.0,False,12.9
9,0.275,90.6,47.9,0.53,19.8,False,,False,18.4,False,15.3,False,33.4,False,0.0,False,11.5
9,0.3,92.8,48.8,0.54,22.0,False,,False,10.2,False,4.5,False,27.0,False,0.0,False,12.2
9,0.325,94.5,49.0,0.422,24.4,False,,False,16.1,False,34.9,False,32.1,False,0.0,False,13.2
9,0.35,97.0,49.2,0.311,20.5,False,,False,6.6,False,9.3,False,22.0,False,0.0,False,14.1
9,0.375,98.2,48.7,0.439,23.0,False,,False,3.4,False,4.9,False,19.0,False,0.0,False,13.3
9,0.4,98.6,48.3,0.364,22.4,False,,False,2.5,False,5.6,False,15.7,False,0.0,False,13.5
9,0.425,101.1,50.1,0.351,19.7,False,,False,12.1,False,16.1,False,26.6,False,0.0,False,18.4
9,0.45,100.7,50.4,0.34,20.4,False,,False,12.4,False,13.0,False,25.6,False,0.0,False,19.9
9,0.475,102.1,49.1,0.461,19.6,False,,False,6.2,False,22.2,False,16.1,False,0.0,False,14.7
9,0.5,102.8,48.8,0.443,21.8,False,,False,0.0,False,2.5,False,14.2,False,0.0,False,15.0
9,0.525,102.9,49.5,0.364,21.9,False,,False,0.0,False,6.9,False,15.4,False,0.0,False,15.6
9,0.55,102.3,48.9,0.402,22.8,False,,False,1.9,False,6.0,False,17.8,False,0.0,False,14.8
9,0.575,104.0,49.6,0.454,21.2,False,,False,0.6,False,5.4,False,24.2,False,0.0,False,16.0
9,0.6,104.7,48.1,0.595,21.2,False,,False,22.2,False,22.6,False,38.9,False,0.0,False,15.6
9,0.625,103.9,49.3,0.334,21.4,False,,False,3.7,False,4.8,False,33.9,False,0.0,False,15.3
9,0.65,105.2,48.7,0.192,23.8,False,,False,27.3,False,8.3,False,52.4,False,0.0,False,15.8
9,0.675,105.6,47.5,0.339,23.8,False,,False,26.1,False,16.4,True,80.1,False,0.0,False,15.9
9,0.7,104.9,47.4,18.367,-24.0,False,,True,99.8,True,95.3,True,100.0,True,99.1,True,90.5
9,0.725,0.0,41.1,7.041,-13.9,False,,True,72.5,False,7.9,True,75.2,True,16.5,False,47.2
9,0.75,0.3,42.2,2.553,-3.9,False,,False,51.5,False,4.4,False,46.1,False,4.1,False,31.9
9,0.775,11.8,41.9,1.448,2.1,True,OVERPRESSURE,False,52.6,True,82.0,False,35.3,False,2.4,False,22.8
9,0.8,8.7,40.9,0.623,7.0,True,OVERPRESSURE,False,45.7,False,25.2,False,29.3,False,2.1,False,25.6
9,0.825,9.8,42.1,0.466,10.9,True,OVERPRESSURE,False,31.0,True,87.7,False,0.0,False,2.0,False,19.8
9,0.85,11.0,40.4,0.258,12.8,True,OVERPRESSURE,False,46.1,True,74.1,False,27.8,False,2.0,False,27.9
9,0.875,8.7,41.9,0.45,15.9,True,OVERPRESSURE,False,32.1,True,100.0,False,1.8,False,2.0,False,21.0
9,0.9,8.0,42.5,0.443,14.7,True,OVERPRESSURE,False,33.8,True,74.6,False,10.2,False,2.1,False,22.3
9,0.925,11.8,41.4,0.264,18.1,True,OVERPRESSURE,False,43.4,True,100.0,False,32.8,False,2.0,False,23.7
9,0.95,11.1,42.4,0.43,19.1,True,OVERPRESSURE,False,34.7,True,100.0,False,41.3,False,2.1,False,25.0
10,0.975,0.0,40.9,0.473,17.4,True,,False,30.2,False,14.6,False,55.9,False,2.6,False,26.4
10,0.0,0.4,41.8,0.487,18.3,False,,False,49.6,False,11.5,False,61.8,False,0.8,False,26.4
10,0.025,16.3,46.0,0.271,20.1,False,,False,45.2,True,100.0,True,92.2,False,0.5,False,25.0
10,0.05,31.1,43.5,0.639,19.7,False,,False,49.3,False,11.5,False,28.9,False,0.3,False,23.7
10,0.075,42.9,45.9,0.364,22.1,False,,False,29.2,False,7.4,False,51.1,False,0.2,False,22.3
10,0.1,52.6,44.0,0.24,21.2,False,,False,37.8,False,11.1,False,44.0,False,0.1,False,21.0
10,0.125,61.6,46.0,0.664,21.0,False,,False,38.0,False,3.8,False,43.9,False,0.1,False,19.6
10,0.15,68.0,46.8,0.593,23.0,False,,False,35.2,False,10.5,False,49.4,False,0.0,False,18.3
10,0.175,75.1,47.6,0.306,19.6,False,,False,17.8,False,10.0,False,46.9,False,0.0,False,16.9
10,0.2,79.9,47.8,0.267,20.6,False,,False,13.7,False,7.2,False,41.9,False,0.0,False,15.6
10,0.225,84.5,47.7,0.449,18.9,False,,False,18.3,False,20.5,False,43.5,False,0.0,False,14.2
10,0.25,87.1,48.8,0.333,20.5,False,,False,10.9,False,7.6,False,36.5,False,0.0,False,12.9
10,0.275,89.6,48.5,0.637,22.8,False,,False,30.3,False,16.6,False,31.7,False,0.0,False,11.5
10,0.3,93.8,47.3,0.319,20.8,False,,False,12.5,False,11.6,False,37.3,False,0.0,False,11.8
10,0.325,96.0,48.8,0.489,25.2,False,,False,25.3,False,42.8,False,40.6,False,0.0,False,12.6
10,0.35,96.5,47.8,0.383,20.3,False,,False,7.8,False,10.8,False,25.2,False,0.0,False,12.7
10,0.375,97.5,48.4,0.327,21.1,False,,False,3.7,False,5.4,False,15.9,False,0.0,False,13.1
10,0.4,98.6,49.7,0.274,21.5,False,,False,7.9,False,5.7,False,16.7,False,0.0,False,16.5
10,0.425,100.4,48.6,0.462,21.2,False,,False,2.8,False,5.0,False,13.3,False,0.0,False,14.1
10,0.45,103.0,50.9,0.275,22.7,False,,False,18.9,False,24.6,False,40.8,False,0.0,False,22.2
10,0.475,102.7,48.0,0.654,23.8,False,,False,29.7,False,28.8,False,29.3,False,0.0,False,14.9
10,0.5,103.1,50.1,0.466,22.0,False,,False,2.7,False,4.1,False,20.7,False,0.0,False,18.4
10,0.525,103.3,49.0,0.205,22.7,False,,False,10.3,False,5.8,False,17.8,False,0.0,False,15.1
10,0.55,103.2,47.6,0.564,21.1,False,,False,19.0,False,17.8,False,35.0,False,0.0,False,15.1
10,0.575,103.7,49.2,0.408,20.0,False,,False,4.6,False,13.1,False,25.0,False,0.0,False,15.3
10,0.6,104.4,49.4,14.446,21.0,True,FLOW_SPIKE,False,54.5,True,100.0,True,100.0,True,58.8,True,69.9
10,0.625,104.4,50.4,19.23,20.6,True,FLOW_SPIKE,False,65.9,True,100.0,True,100.0,True,100.0,True,95.0
10,0.65,106.1,49.0,19.488,19.8,True,FLOW_SPIKE,True,71.5,True,100.0,True,100.0,True,100.0,True,96.4
10,0.675,105.0,51.0,13.055,23.0,True,FLOW_SPIKE,True,69.7,True,100.0,True,100.0,True,47.7,True,62.6
10,0.7,104.9,48.7,38.52,-24.6,True,FLOW_SPIKE,True,96.6,True,100.0,True,100.0,True,100.0,True,100.0
10,0.725,0.0,40.7,21.997,-15.1,True,FLOW_SPIKE,True,88.1,True,100.0,True,100.0,True,100.0,True,100.0
10,0.75,0.0,43.5,17.936,-5.1,True,FLOW_SPIKE,True,83.2,True,100.0,True,100.0,True,94.3,True,88.2
10,0.775,0.5,41.8,19.868,1.9,True,FLOW_SPIKE,True,78.9,True,100.0,True,100.0,True,100.0,True,98.3
10,0.8,0.0,42.1,9.167,6.6,True,FLOW_SPIKE,False,64.1,True,100.0,True,100.0,True,25.2,False,42.3
10,0.825,0.0,43.4,18.85,11.5,True,FLOW_SPIKE,True,78.4,True,100.0,True,100.0,True,100.0,True,93.0
10,0.85,0.4,40.1,10.352,12.6,True,FLOW_SPIKE,True,75.7,True,100.0,True,100.0,True,31.7,False,48.5
10,0.875,0.1,42.1,0.231,17.7,True,,False,21.2,False,18.5,False,14.4,False,2.3,False,21.2
10,0.9,0.6,43.6,0.327,18.8,False,,False,29.9,False,17.3,False,43.5,False,2.4,False,22.3
10,0.925,0.0,42.8,0.442,17.8,False,,False,18.8,False,3.6,False,33.7,False,2.4,False,23.7
10,0.95,0.1,40.6,0.413,18.7,False,,False,26.4,False,15.0,False,57.9,False,2.5,False,27.0
11,0.975,0.0,41.5,0.394,15.9,False,,False,25.2,False,24.1,False,46.3,False,2.6,False,26.4
11,0.0,0.5,42.9,0.482,22.8,False,,False,55.7,False,21.9,False,71.6,False,0.8,False,26.4
11,0.025,16.4,41.8,0.426,20.2,False,,False,44.5,False,24.5,False,41.8,False,0.5,False,25.0
11,0.05,31.5,42.3,0.336,20.6,False,,False,40.6,False,46.3,False,38.5,False,0.3,False,23.7
11,0.075,43.7,44.7,0.462,22.3,False,,False,30.6,False,12.2,False,40.8,False,0.2,False,22.3
11,0.1,53.0,44.4,0.372,19.5,False,,False,30.8,False,17.1,False,40.3,False,0.1,False,21.0
11,0.125,61.4,47.7,0.47,22.2,False,,False,23.4,False,22.8,False,60.3,False,0.1,False,19.6
11,0.15,68.8,45.6,0.178,21.1,False,,False,37.3,False,7.9,False,49.1,False,0.0,False,18.3
11,0.175,74.0,47.8,0.526,20.7,False,,False,19.7,False,3.5,False,44.8,False,0.0,False,16.9
11,0.2,80.3,48.3,0.422,22.9,False,,False,13.4,False,9.1,False,47.9,False,0.0,False,15.6
11,0.225,83.3,47.7,0.271,20.5,False,,False,12.2,False,6.3,False,37.0,False,0.0,False,14.2
11,0.25,87.0,47.7,0.393,18.9,False,,False,14.8,False,19.8,False,38.8,False,0.0,False,12.9
11,0.275,90.6,48.1,0.542,21.9,False,,False,12.9,False,5.0,False,31.2,False,0.0,False,11.5
11,0.3,91.8,48.0,0.249,21.7,False,,False,12.4,False,7.5,False,25.6,False,0.0,False,11.1
11,0.325,95.4,48.5,0.421,23.5,False,,False,7.2,False,6.2,False,28.5,False,0.0,False,12.3
11,0.35,97.5,50.1,0.294,24.3,False,,False,21.9,False,25.8,False,40.9,False,0.0,False,18.4
11,0.375,97.3,48.0,0.323,19.6,False,,False,12.0,False,17.2,False,21.8,False,0.0,False,13.0
11,0.4,99.4,48.6,0.423,20.8,False,,False,3.3,False,7.9,False,14.9,False,0.0,False,13.8
11,0.425,100.1,50.8,0.433,20.8,False,,False,15.0,False,14.3,False,36.4,False,0.0,False,21.8
11,0.45,101.4,50.2,0.365,20.5,False,,False,8.3,False,10.9,False,22.9,False,0.0,False,18.9
11,0.475,102.5,49.6,0.448,22.0,False,,False,0.0,False,5.2,False,14.7,False,0.0,False,16.0
11,0.5,101.7,48.3,0.505,19.9,False,,False,11.1,False,20.0,False,17.9,False,0.0,False,14.6
11,0.525,104.1,49.1,0.422,22.1,False,,False,0.0,False,3.4,False,17.7,False,0.0,False,15.4
11,0.55,104.1,48.7,0.716,20.7,False,,False,27.1,False,15.4,False,23.4,False,0.0,False,15.4
11,0.575,104.6,49.0,0.407,20.8,False,,False,2.1,False,5.4,False,25.4,False,0.0,False,15.6
11,0.6,103.7,49.9,0.33,23.1,False,,False,5.7,False,8.5,False,32.7,False,0.0,False,17.5
11,0.625,104.1,50.1,0.417,21.8,False,,False,7.0,False,2.5,False,39.5,False,0.0,False,18.4
11,0.65,75.5,49.1,0.283,21.0,True,PRESSURE_DROP,False,22.9,True,100.0,False,13.4,False,0.2,False,13.6
11,0.675,76.4,50.2,0.324,22.7,True,PRESSURE_DROP,False,31.3,True,100.0,False,44.6,False,0.2,False,18.9
11,0.7,85.4,49.5,18.505,-23.8,True,PRESSURE_DROP,True,100.0,True,100.0,True,91.4,True,100.0,True,91.2
11,0.725,0.0,39.7,6.89,-13.0,True,PRESSURE_DROP,True,83.2,True,100.0,True,100.0,True,15.8,False,45.8
11,0.75,0.0,41.9,2.729,-5.6,True,PRESSURE_DROP,False,52.8,False,16.0,False,53.0,False,4.4,False,34.5
11,0.775,0.0,42.3,1.109,0.8,True,PRESSURE_DROP,False,39.3,False,9.7,False,56.3,False,2.7,False,24.8
11,0.8,0.0,40.3,0.957,11.1,True,PRESSURE_DROP,False,44.1,False,41.9,False,15.7,False,2.3,False,28.4
11,0.825,0.0,41.5,0.451,10.2,True,PRESSURE_DROP,False,16.8,False,13.6,False,8.4,False,2.3,False,22.7
11,0.85,0.0,41.1,0.525,13.8,True,PRESSURE_DROP,False,20.6,False,6.2,False,5.5,False,2.3,False,24.6
11,0.875,0.0,42.2,0.611,14.3,True,PRESSURE_DROP,False,21.7,False,5.5,False,3.4,False,2.4,False,21.3
11,0.9,0.0,41.8,0.546,16.3,True,PRESSURE_DROP,False,20.2,False,1.7,False,14.3,False,2.4,False,22.3
11,0.925,0.0,42.4,0.516,17.9,True,,False,21.3,False,2.8,False,29.7,False,2.4,False,23.7
11,0.95,0.0,40.6,0.445,19.7,False,,False,28.9,False,19.7,False,63.9,False,2.5,False,27.0
12,0.975,0.3,43.5,0.413,19.9,False,,False,34.9,False,25.0,True,78.1,False,2.6,False,26.4
12,0.0,0.5,42.3,0.305,19.8,False,,False,45.8,False,0.1,False,58.9,False,0.8,False,26.4
12,0.025,16.9,43.6,0.512,19.5,False,,False,40.0,False,6.3,False,37.3,False,0.5,False,25.0
12,0.05,31.1,43.9,0.372,19.9,False,,False,30.7,False,0.0,False,30.2,False,0.3,False,23.7
